ID,"First Name","Last Name","Book Name",URL,Publisher,Translator,"Additional Info","Publication Month","Age Recommendation",Description,Season,"Date Added"
406;"Sarah J.";Maas;"Taivaan ja hengen huone";;Gummerus;"Sarianna Silvonen";"Romantasia. Crescent City -sarja.";toukokuu;;"Maan ja veren huone -romaanin toiminnantäyteinen jatko-osa.";k2025;1.11.2024
407;TJ;Klune;"Taivaansinisen meren tuolla puolen";;Karisto;"Mika Kivimäki";Fantasia.;maaliskuu;;"Jatkoa [Talo taivaansinisellä merellä](https://www.kirjavinkit.fi/arvostelut/talo-taivaansinisella-merella/) -kirjalle. Nyt tarinansa saa kertoa edellisestä osasta tuttu orpokodin johtaja Arthur.";k2025;30.10.2024
408;Eleonora;Holmgren;"Takaisin saarelle";;Docendo;"Katariina Kallio";"Viihdekirjallisuus. Lindö-sarja.";toukokuu;;"Kolmas itsenäinen osa Tukholman saaristoon sijoittuvassa sarjassa. Äitinsä menettänyt Susanne yrittää löytää uudelleen paikkansa elämässä palaamalla suurkaupungista Lindölle. ";k2025;27.10.2024
409;Dan;Jones;"Talven sudet";;Bazar;"Markus Harju";"Historiallinen romaani. Essexin koirat -sarja.";helmikuu;;"Essexin koirina tunnetut sotilaat rämpivät satavuotisen sodan taistelujen raunoilla vuonna 1346. Uusi taistelu on alkamassa ja Koirat lähetetään piirittämään Calais’n kaupunkia.";k2025;27.10.2024
410;Anna;Jansson;Talvenkuu;;Gummerus;"Anu Koivunen";"Dekkari. [Maria Wern -spesiaali](https://www.kirjavinkit.fi/sarjat/maria-wern/). Vain e- ja äänikirja.";tammikuu;;"Gertrud ompellukerhoystävineen uuden mysteerin kimpussa.";k2025;1.11.2024
411;Christoffer;Holst;"Talviöitä ja kalmanvalkeaa";;WSOY;"Hanna Jokela";"Dekkarit. Cilla Storm -sarja.";tammikuu;;"Salaperäinen kuolemantapaus Ruotsin talvisissa tunturimaisemissa.";k2025;25.10.2024
412;Hannah;Deitch;Tappaja-ainesta;;"Aula & Co";"Maija Heikinheimo";Trilleri.;maaliskuu;;"Esikoisromaanissa nainen pakenee murhasta epäiltynä. Vaiheittain auki kiertyvä tumma dekkari, joka koukuttaa ja yllättää lukijansa yhä uudelleen. ";k2025;30.11.2024
413;"Edgar Rice";"Burroughs ja Russ Manning";"Tarzan : Kivinen faarao";;Jalava;"Sauli Santikko";"Sarjakuva. [Tarzan](https://www.kirjavinkit.fi/sarjat/tarzan/).";tammikuu;;"Vuosien 1969–1970 Tarzan-sanomalehtisarjakuvat yksissä kansissa. Mukana Paula Havasteen esipuhe.";k2025;7.11.2024
414;Lai;Wen;"Tiananmenin varjot";;Docendo;"Maikki Soro";;huhtikuu;;"Syvästi koskettava nuoren naisen kasvutarina Taivaallisen rauhan aukion mielenosoituksen pyörteissä vuonna 1989.";k2025;27.10.2024
415;Cara;Hunter;Tilinteko;;Otava;"Johanna Laitila";"Dekkari. [Adam Fawley -sarja](https://www.kirjavinkit.fi/sarjat/adam-fawley/).";maaliskuu;;"Adam Fawley huomaa tehneensä aikaisemmassa tutkinnassa kohtalokkaan virheen, kun ratkaistuksi luultuun tapaukseen liittyy uusi ruumis.";k2025;30.10.2024
416;"S. J.";Bennett;Timanttitapaus;;WSOY;"Marja Helanen";"Dekkari. Hänen majesteettinsa tutkimuksia -sarja.";maaliskuu;;"Kuningatar Elisabet II tutkii kahden Chelseasta löytyneen ruumiin tapausta ja petollisten hovimiesten juonitteluja 1950-luvun Britanniassa.";k2025;25.10.2024
417;"Robert Louis";Stevenson;"Tohtori Jekyll ja herra Hyde";;Oppian;"Marjo Saarinen";Selkokirja.;huhtikuu;;"Klassinen kauhutarina selkomukautuksena.";k2025;25.10.2024
418;Steve;Cavanagh;"Toinen heistä valehtelee";;Docendo;"Päivi Paju";"Trilleri. Eddie Flynn -sarja.";kesäkuu;;"Isä on murhattu, tyttäret syyttävät toisiaan. Toinen tyttäristä on kammottava ihmishirviö. Kumpi heistä valehtelee? Juristi Eddie Flynn edustaa oikeudessa toista siskoista.";k2025;27.10.2024
419;Jon;Fosse;"Toinen nimi";;WSOY;"Katriina Huttunen";Septologia-sarja.;kesäkuu;;"Nobelistin suurteoksen ensimmäinen osa kertoo kahdesta samannimisestä miehestä, joiden kohtaamisesta muodostuu kiintopiste menneen ja nykyisyyden, muistojen ja mahdollisuuksien välillä.";k2025;27.10.2024
420;Sakari;Kiuru;"Toinen tekijä";;Myllylahti;;"Dekkari. Matias Luoto -sarja. [Murhamylly-sarja](https://www.kirjavinkit.fi/sarjat/murhamylly/).";helmikuu;;"Helsingin kantakaupunkiin sijoittuva dekkari lähimenneisyyden tragedioiden penkomisesta.";k2025;27.10.2024
421;Saara;Metsäranta;"Toinenkin riitti";;"Basam Books";;Runot.;kesäkuu;;"Etnofuturistinen runokokoelma ammentaa kansanrunoudesta ja toimii niin taiteellisena kokonaisuutena kuin lukijaa aktivoivana riittinä.";k2025;6.11.2024
422;Niklas;"Natt och Dag";"Toiveet ja kohtalo";;"Johnny Kniga";"Kari Koski";"Historiallinen romaani. Trilleri.";helmikuu;;"Kalmarin unioni natisee liitoksissaan vuonna 1436 ja ruotsalainen talonpoikaisarmeija kapinoi menestyksekkäästi. Natt och Dag kirjoittaa omien esi-isiensä vaiheista uuden sarjan avausosassa.";k2025;25.10.2024
423;Danielle;Steel;"Toiveiden lapset";;"Saga Egmont";"Kaisa Luntinen";"Viihdekirjallisuus. Vain e- ja äänikirja.";helmikuu;;"Kolme paria, kolme unelmaa vanhemmuudesta.";k2025;28.11.2024
424;Mélissa;"Da Costa";"Toivoa versovat päivät";;Tammi;"Saana Rusi";;helmikuu;;"Sykähdyttävä kertomus luonnon parantavasta voimasta ja siitä, kuinka joskus on pysähdyttävä pystyäkseen jatkamaan eteenpäin.";k2025;27.10.2024
425;Kale;Puonti;Topi;;Bazar;;"Dekkari. Pasilan Myrkky -sarja.";tammikuu;;"Seitsemännessä Pasilan Myrkky -dekkarissa Kaartamon ryhmä tutkii tapausta, jossa unohdetut ja kadonneet törmäävät toisiinsa elämän sivuluisuissa, tuhoisin seurauksin.";k2025;25.10.2024
426;Christina;Lauren;Tosirakkaustesti;;Tammi;"Riina Vuokko";"Rakkauden algoritmit -sarja.";toukokuu;;"Kupliva romanssi tosi-tv-sarjan kulisseissa.";k2025;27.10.2024
427;Kaarlo;Merikoski;"Tuhannen ja yhden yön parhaat sadut";;Oppian;;"Kansansadut. Kansantarinat. Kuvitus Rudolf Koivu.";tammikuu;;"Tuhannen ja yhden yön tarinoiden kertomuksia satujen muodossa Rudolf Koivun kuvituksella.";k2025;25.10.2024
428;Joona;Keskitalo;"Tunturi, joka ulvoi";;Bazar;;"Trilleri. [Takamailla-sarja](https://www.kirjavinkit.fi/sarjat/takamailla/).";kesäkuu;;"Kolmas Takamailla-trilleri kertoo kahdesta vihamiehestä, hankalasta ruumiista ja yhdeksästä virheestä, jotka saivat Luoteis-Lapin erämaan roihuamaan.";k2025;27.10.2024
429;Eino;Leino;"Tuoksut vanamon ja varjot veen";;Tammi;;Runot.;huhtikuu;;"Valikoima Eino Leinon rakastetuimpia runoja.";k2025;27.10.2024
430;Danielle;Steel;Turvasatama;;"Saga Egmont";"Marlene Sanoukian";"Viihdekirjallisuus. Vain e-kirja.";tammikuu;;"Nuori Pip ja hänen äitinsä Ophélie yrittävät selviytyä perhetragediasta, kun uusi tuttavuus rannalla muuttaa suunnan. Onko rakkaus mahdollista löytää uudestaan suuren menetyksen jälkeen?";k2025;28.11.2024
431;Pauliina;Susi;Tuuliajolla;;Tammi;;"Dekkari. Tuulia Raja -sarja.";maaliskuu;;"Murhia ja murskattuja sydämiä kelluvilla asuntomessuilla. Sarjan neljännessä osassa murhamysteeriä höystää huumori ja kiperät ihmissuhteet.";k2025;25.10.2024
432;Riina;Tanskanen;"Tympeät tytöt : Luokkakipuja";;Into;;Sarjakuva.;kesäkuu;;"Talouden perusasiat tyttöjen näkökulmasta.";k2025;11.10.2024
433;;"Sei Shōnagon";Tyynynaluskirja;;Teos;"Miika Pölkki";;huhtikuu;;"Noin tuhat vuotta sitten kirjoitettu japanilaisen kirjallisuuden merkkipaalu.";k2025;26.10.2024
434;Freida;McFadden;Työkaveri;;Otava;"Jussi Tuomas Kivi";"Psykologinen trilleri.";helmikuu;;"Erikoinen työkaveri katoaa ja työkaveri joutuu vedetyksi mukaan häiriintyneeseen kissa ja hiiri -leikkiin.";k2025;30.10.2024
435;"Rachel Lynn";Solomon;"Työtä vai huvia";;Tammi;"Taimi Tornikoski";Viihdekirjallisuus.;kesäkuu;;"Haamukirjailija ja näyttelijä ojentavat toisilleen auttavan käden, niin ammatillisesti kuin makuuhuoneenkin puolella.";k2025;27.10.2024
436;Jarmo;Reunanen;"Tähdettömän taivaan maa";;Aviador;;"Historiallinen romaani.";helmikuu;;"Tarina ihmisistä, kohtaloista ja elämännälästä sortovuoden 1904 tapahtumissa.";k2025;9.11.2024
437;Laura;Andersson;"Tähtipölyn bulevardi";;Gummerus;;"Historiallinen romaani. Tähtipölyä-sarja.";helmikuu;;"Glamouria ja rohkeita unelmia jazz-ajan Helsingissä, uuden sarjan avaus.";k2025;1.11.2024
438;Paula;Hämäläinen;"Tämä ei ole romanttinen komedia";;Otava;;;tammikuu;;"Tragikoomisessa esikoisromaanissa kuvataan sarjaa japanilaisista sarjamurhaajista ja saadaan flashbackeja tokiolaisesta ensirakkaudesta. Miten pitää yllä uskoa rakkauteen silloinkin kun kaikki epäonnistuu?";k2025;30.10.2024
439;Carley;Fortune;"Tänä kesänä kaikki on toisin";;Tammi;"Siiri Hornsby";Romantiikka.;kesäkuu;;"Kiihkeä kesäromanssi Vihervaaran Annen saarella. Joka kesä Felix ja Lucy päättävät pysyä erossa toisistaan, ja joka kesä he epäonnistuvat.";k2025;27.10.2024
440;Elsie;Silver;Täydellinen;;Tammi;"Hanna Arvonen";"Romantiikka. Silver Chestnut Springs -sarja.";kesäkuu;;"Homman pitäisi hoitua helposti: pidä vain näpit irti pomon tyttärestä äläkä hankkiudu hankaluuksiin. Mutta säännöthän on tunnetusti tehty rikottaviksi… Kiellettyä rakkautta ja nykyajan villiä länttä.";k2025;27.10.2024
441;Helen;Fields;"Täydellinen saalis";;Tammi;"Hanna Arvonen";"Dekkari. Rikoskomisario Callanach-sarja.";toukokuu;;"Edinburghissa riehuu väkivaltainen sarjamurhaaja ja poliisit ovat ymmällään, kunnes oivaltavat, että kaupunkiin ilmestyvät graffitit paljastavat murhien kohteet etukäteen.";k2025;27.10.2024
442;;Baoshu;"Täydellinen uusi maailma";;"Aula & Co";"Rauno Sainio";"Scifi. [Muistoja planeetta Maasta -sarja](https://www.kirjavinkit.fi/sarjat/muistoja-planeetta-maasta/).";tammikuu;;"[Kolmen kappaleen probleema](https://www.kirjavinkit.fi/arvostelut/kolmen-kappaleen-probleema/) -kirjan epävirallinen jatko-osa laajentaa kirjojen hämmästyttävää maailmaa entisestään.";k2025;30.11.2024
443;Helen;Fields;"Täydelliset todisteet";;Tammi;"Hanna Arvonen";"Dekkari. Rikoskomisario Callanach-sarja.";tammikuu;;"Syrjäisellä vuorella Skotlannin Ylämaalla palaa Elaine Buxtonin ruumis. Edinburghilaisen talon salaisessa takahuoneessa oikea Elaine kirkuu pimeyteen...";k2025;27.10.2024
444;Kati;Liimatta;"Täysi talo";;"Saga Egmont";;"Viihdekirjallisuus. Vain e-kirja.";toukokuu;;"Sydäntä lämmittävä feelgood-romaani poikkeuksellisesta kimppakämpästä, yllätysvauvasta ja vastoinkäymisten keskellä kukkivasta rakkaudesta.";k2025;30.11.2024
445;Rakel;Liehu;"Täyteen Sahramikultaan : Valitut runot";;WSOY;;Runot.;toukokuu;;"Toivo, ilo ja kaipauksen väkevät tunnot kulkevat läpi rakastetun runoilijan tuotannon. Tytär, kirjailija, FT Heidi Liehu on valinnut tähän kokoomateokseen runoja, jotka valottavat tuoreesti Rakel Liehun tuotannon eri puolia.";k2025;27.10.2024
446;Graham;Brown;"Uhka pilvistä";;WSOY;"Jorma-Veikko Sappinen";"Jännityskirjallisuus. NUMA-sarja.";kesäkuu;;"Clive Cusslerin luoman NUMA-seikkailusarjan 21. osa vie lukijan jättiläismäisen ilmalaivan kyytiin.";k2025;27.10.2024
447;Erin;Litteken;"Ukrainan kadonneet tyttäret";;Bazar;"Mika Tiirinen";"Muistijälkiä Ukrainasta -sarja.";helmikuu;;"Teemoiltaan riipaisevan ajankohtainen kertomus toista maailmansotaa pakenevista ukrainalaisperheistä. Jatkoa Kiovan muistojen kirjuri -romaanin perheiden tarinalle.";k2025;27.10.2024
448;Chimamanda;"Ngozi Adichie";Unelmia;;Otava;"Cristina Sandu";"[Otavan kirjasto](https://www.kirjavinkit.fi/sarjat/otavan-kirjasto/).";huhtikuu;;"Neljä naista, joiden elämää muovaavat rakkaus, kipu ja alituinen kaipuu toisen lähelle. Kirkas tutkielma rakkaudesta, seksistä ja unelmista, joita ilman ei ole elämää.";k2025;30.10.2024
449;Lars;Kepler;Unissakävelijä;;Tammi;"Anu Heino ja Antti Saarilahti";"Dekkari. Joona Linna -dekkarit.";marraskuu;;"Sarjan kymmenes vie Joona Linnan tutkimaan kirvesmurhaa talvisella leirintäalueella. Onko unissakävelijä todistaja vai murhaaja?";k2025;16.11.2024
450;Jonna;Mäkelä;"Uskalla rakastaa";;"Saga Egmont";;"Viihdekirjallisuus. Vain e-kirja.";huhtikuu;;"Jenna löytää perintötalon kätköistä salaisuuden.";k2025;30.11.2024
451;Jonna;Mäkelä;"Vaarallista rakkautta";;"Saga Egmont";;"Viihdekirjallisuus. Vain e-kirja.";maaliskuu;;"Rikoksia ja rakkautta maaseudun rauhassa.";k2025;28.11.2024
452;Lucy;Clarke;Vaellus;;Otava;"Kristiina Vaara";Trilleri.;tammikuu;;"Neljä ystävystä vaeltaa Norjan erämaassa, jossa odottaa joku, joka tekisi mitä tahansa pitääkseen salaisuudet haudattuina.";k2025;30.10.2024
453;Olga;Ravn;Vahalapsi;;Kosmos;"Sanna Manninen";;toukokuu;;"Todellisiin noitakäräjiin perustuva kauhutarina julmuudesta ja vallasta, luonnosta ja taikuudesta, muotokuva herkistä yhteisöistä sekä huimaava kuvaus modernin maailman rationaalisuuden ihannetta edeltävästä maailmankatsomuksesta.";k2025;28.10.2024
454;Tuomas;"Mustikainen ja Jussi Sudenlehti";"Vaiennut kaupunki";;"Crime Time";;"Dekkari. Pahuuden anatomia -sarja.";huhtikuu;;"Tositapahtumiin perustuva rikosromaani kysyy, milloin hyvään pyrkivä ihminen lakkaa olemasta hyvä. Toimittaja selvittää 1960-luvun Lappeenrannassa perheensä murhanneen pankinjohtajan tapausta.";k2025;28.10.2024
455;Maria;Adolfsson;"Vaikene kuin muuri";;Tammi;"Terhi Vartia";"Dekkari. Doggerland-sarja.";kesäkuu;;"Komisario Karen Eiken Friis joutuu jättämään Doggerlandin valoisan juhannusyön ja kohtaamaan pahimman painajaisensa Tukholman pimeimmässä sopukassa.";k2025;28.10.2024
456;Niko;Rantsi;"Vaikenemisen laki";;Tammi;;"Dekkari. Lainvartijat-sarja.";huhtikuu;;"Suomalainen ammattirikollinen saa peräänsä mafian palkkamurhaajan. Onnistuuko hän hoitamaan ongelman itse, vai onko hänen pakko turvautua poliisin apuun?";k2025;28.10.2024
457;Laura;Lennes;Vaimomateriaali;;Otava;;Viihdekirjallisuus.;maaliskuu;;"Ilkikurinen romaani hyvästä tahdosta ja häpeilemättömän huonoista valinnoista. Sanooko Aava tahdon täydellisille kulisseille vai sulhaselleen?";k2025;30.10.2024
458;Tuomas;Marjamäki;"Vain ajan kysymys";;Docendo;;Dekkari.;kesäkuu;;"Humoristisessa rikoskirjassa Suomen suosituimman tv-ohjelman juontaja on uransa huipulla, kunnes kulissit romahtavat harvinaisen rumasti.";k2025;28.10.2024
459;Ruth;Jones;"Vain me kolme";;Bazar;"Jade Haapasalo";Viihdekirjallisuus.;tammikuu;;"Elämänmakuinen kertomus ystävyydestä, jota koetellaan elämän hurjimmissa myrskyissä. Empaattinen ja suora kuvaus ystävyydestä, joka muovautuu elämän mukana.";k2025;28.10.2024
460;Saila;Puumala;"Vain tuuli kuiskaa";;"Momentum Kirjat";;;maaliskuu;;"Dystooppinen selviytymiskertomus siitä, miten mukavuuksiin tottunut kaupunkilainen selviytyy haastavissa olosuhteissa muuttuneessa maailmanjärjestyksessä.";k2025;21.12.2024
461;Jarkko;Volanen;Vainovalkeat;;Teos;;;maaliskuu;;"Romaani terrorin uhreista, sepitteellisistä identiteeteistä ja ihmisiä sitovasta rakkaudesta.";k2025;26.10.2024
462;Joanna;Quinn;Valaanluuteatteri;;WSOY;"Irmeli Ruuska";"Historiallinen romaani.";tammikuu;;"Suuri lukuromaani, jossa nuoren naisen lumoava kasvukertomus laajenee voimallisten tunteiden historialliseksi sukusaagaksi Englannissa 1930-luvulla ja sodan jälkeen.";k2025;28.10.2024
463;Harri;Virtanen;"Valaistunut tappaja";;"Johnny Kniga";;"Dekkari. Joki-sarja.";huhtikuu;;"Kokeneen käsikirjoittajan esikoisromaani aloittaa uuden Joki-sarjan. Teos on syvälle viiltävä trilleri ihmismielen hauraudesta ja kansainvälisen terrorismin säälimättömyydestä. ";k2025;28.10.2024
464;Anni;Lötjönen;Valintoja;;"Johnny Kniga";;;toukokuu;;"Naseva romaani päihteistä ja niiden käyttäjistä 2020-luvulla. Onko nainen käyttäjänä uhri vai valintansa tehnyt itsenäinen toimija?";k2025;28.10.2024
465;Ann-Christin;Antell;"Valkea lilja";;Gummerus;;"Historiallinen romaani.";maaliskuu;;"Taidetta ja romantiikkaa 1910-luvun Naantalissa ja Firenzessä, uuden trilogian alku.";k2025;1.11.2024
466;Ville;Malja;"Valkoinen risteys";;Gummerus;;;maaliskuu;;"Lapko-yhtyeestä tutun muusikon esikoisromaani hurmiosta, rappiosta ja alkoholismista.";k2025;1.11.2024
467;Antti;Vihinen;"Valkoinen susi";;Into;;Dekkari.;helmikuu;;"Tamperelaispoliisit selvittämässä trilleririkosta ulkomaisten tiedustelupalveluiden kanssa.";k2025;11.10.2024
468;Harry;Salmenniemi;Valohammas;;Siltala;;;tammikuu;;"Romaani lapsiperhearjesta ja työelämästä, kiiretön kuvaus ruuhkavuosista. Romaanitrilogian kolmas osa.";k2025;31.10.2024
469;Anna;Alanko;"Valoisat tunnit";;Otava;;;maaliskuu;;"Pisteliäs ja oivaltava romaani naisesta elämän taitekohdassa, lisääntymisen, seksuaalisuuden ja nähdyksi tulemmisen tarpeen ristiaallokossa.";k2025;30.10.2024
470;Sanna;Kotajärvi;"Valon vapahtajat";;Into;;"Dekkari. Pimeyden kylväjät -sarja.";helmikuu;;"Dekkari uskonnollisen lahkon salaisuuksista.";k2025;11.10.2024
471;Olli;Sinivaara;"Valoon, vihreään";;Teos;;Runot.;helmikuu;;"Kauniita luontorunoja vahvalla rytmillä.";k2025;26.10.2024
472;"George R. R.";Martin;Valtaistuinpeli;;Otava;"Satu Loitsu";"Fantasia. [Tulen ja jään laulu](https://www.kirjavinkit.fi/sarjat/tulen-ja-jaan-laulu/). Tarkastettu suomennos.";tammikuu;;"Game of Thrones -tv-sarjana tunnetun klassikkofantasiasarjan avausosa nyt uutena painoksena ja tarkistettuna suomennoksena. Talvi on tulossa ja valtakunnassa alkaa armoton valtaistuinpeli.";k2025;30.10.2024
473;Julia;Chapman;"Vanhainkodin arvoitus";;Gummerus;"Ansa Erikkala";"Dekkari. Viherlaakson etsivät -sarja. Vain e- ja äänikirja.";helmikuu;;"Valloittavia hyvän mielen murhamysteerejä uneliaassa yorkshireläiskylässä.";k2025;1.11.2024
474;Fred;Vargas;"Varjojen tallaajat";;Gummerus;"Marja Luoma";Dekkari.;maaliskuu;;"Poikkeavaa ja poukkoilevaa poliisityötä Bretagnessa.";k2025;1.11.2024
475;Janni;"Pedersen ja Kim Faber";"Varjon maa";;Like;"Jaana Palanterä";"Dekkari. Junckerin ja Kristiansenin tutkimuksia.";tammikuu;;"Tanskassa hiilivoimalassa räjähtää ja ilmastoministerin poika tapetaan. Koko maan turvallisuus on pian vaarassa.";k2025;29.10.2024
476;Emmi;Maaranen;Vedenmorsian;;Avain;;;maaliskuu;;"1920-luvun Helsinkiin sijoittuva mysteeriin kietoutuva esikoisromaani.";k2025;31.10.2024
477;Emi;Yagi;"Venus ja minä";;Otava;"Raisa Porrasmaa";"[Otavan kirjasto](https://www.kirjavinkit.fi/sarjat/otavan-kirjasto/).";tammikuu;;"Japanilaista maagista realismia kiehtovimmillaan. Varastotyöntekijä palkataan museoon keskustelukumppaniksi Venus-veistokselle.";k2025;30.10.2024
478;"Jesse Q.";Sutanto;"Vera Wongin murhaavan hyvät neuvot";;Publiva;"Tanja Falk";"Dekkari. Vera Wong -sarja.";helmikuu;;"Pientä teeliikettä pyörittävän Vera Wongin seikkailut tarjoavat teetä, sympatiaa ja murhatutkimuksia.";k2025;24.10.2024
479;"Danielle L.";Jensen;"Vereen tatuoitu";;Docendo;"Ronja Erkko";"Romantasia. Kohtalottomien saaga -sarja.";toukokuu;;"Viikinkien maailmaan sijoittuvan eeppisen ja seksikkään romantasiasarjan avausosa. Jumalten siunaaman Freian on selviydyttävä mahtailevan jaarlin oikuista ja omista kiihkeistä tunteistaan jaarlin poikaa kohtaan.";k2025;28.10.2024
480;"A. J. ";Ryan;"Verenpunainen sumu";;Bazar;"Marja Helanen";Kauhutrilleri.;helmikuu;;"Toisilleen tuntemattomat ihmiset saavat mahdottoman tehtävän. Dystooppinen trilleri osuu armottomasti sukupuuttoon kuolemisen ja maailmanlopun synkkään sydämeen.";k2025;28.10.2024
481;Tiina;Martikainen;Verijäljet;;Otava;;Dekkari.;maaliskuu;;"Lohjan poliisin rikosylikonstaapeli jahtaa poliisikoiransa kanssa uransa ensimmäistä sarjamurhaajaa.";k2025;30.10.2024
482;Emma;Ranta;"Vieras mies talossani";;"Saga Egmont";;"Viihdekirjallisuus. Vain e-kirja.";maaliskuu;;"Ninni perii hurmaavan erikoisen talon ja saa samalla raivostuttavan ihanan vuokralaisen.";k2025;28.11.2024
483;"Shari ";Lapena;"Vihan varjot";;Otava;"Paula Takio";"Psykologinen trilleri.";huhtikuu;;"Perhetrillerissä paljastuu idyllisen pikkukaupungin pimeä puoli, kun lukiolaistytön ruumis löytyy heinäpellosta.";k2025;30.10.2024
484;Michael;Idov;"Vihollisen kätyrit";;Publiva;"Salla Korpela";Trilleri.;maaliskuu;;"Nopeatempoinen vakoojaromaani täynnä räjätävää toimintaa.";k2025;24.10.2024
485;Tonny;Gulløv;"Viikinkien valtakunta";;WSOY;"Leena Virtanen";"Historiallinen romaani. Viikinkien valtakunta -sarja.";toukokuu;;"Uuden viikinkisaagan avausosa kertoo tanskalaisviikinkien vangiksi joutuneen brittinuoren seikkailuista 900-luvulla.";k2025;28.10.2024
486;Matti;Remes;"Viimeinen näytös";;Tammi;;"Dekkari. Ruben Waara -sarja.";maaliskuu;;"Vanha kunnon veijari Ruben Waara pääsee tositoimiin, kun grynderit suhmuroivat Hangossa ja paikallinen varakas mummo on kadonnut.";k2025;28.10.2024
487;Ruth;Ware;"Viimeinen pari";;Otava;"Elina Koskelin";"Psykologinen trilleri.";helmikuu;;"Tosi-tv-kilpailu paratiisisaarella joutuu myrskyn uhriksi ja kilpailijat joutuvat selviytymään luonnon armoilla. Kepeästä rakkausrealitystä tulee piinaavaa elämän ja kuoleman kamppailua.";k2025;30.10.2024
488;Carin;Gerhardsen;"Viimeinen pisara";;Docendo;"Maija Jokimäki";"Dekkari. [Hammarby-sarja](https://www.kirjavinkit.fi/sarjat/hammarby-sarja/).";toukokuu;;"Dramaattinen rikosromaani rikkinäisistä ihmisistä sekä heistä, jotka ovat valmiita täyttämään toiveensa hinnalla millä hyvänsä. Kahdeksas ja viimeinen osa sarjaa Hammarbyn poliisiaseman poliiseista.";k2025;28.10.2024
489;Elly;Griffiths;"Viimeinen sana";;Tammi;"Riina Vuokko";"Dekkari. Harbinder Kaur tutkii -sarja.";tammikuu;;"Harrastelijaetsiväpari tutkii kirjailijoiden murhia Harbinder Kaurin avulla.";k2025;25.10.2024
490;Carla;Kovach;"Viimeinen tunti";;Gummerus;"Kirsi Luoma";"Dekkari. Gina Harte -sarja. Vain e- ja äänikirja.";maaliskuu;;"Täydellisen vaimon ja äidin kuolema unelmatalossa paljastaa salaisuuksia.";k2025;1.11.2024
491;Marianne;Cedervall;"Viimeisen laulun kaiku";;Otava;"Riie Heikkilä";"Dekkari. Mullvaldsin murhat -sarja.";helmikuu;;"Talvisessa Gotlannissa selvitys isotädin vaiheista 1940-luvulla saa jonkun peittelemään salaisuuksiaan katalin keinoin.";k2025;30.10.2024
492;Loretta;Ellsworth;"Viininviljelijän tytär";;"Johnny Kniga";"Laura Jänisniemi";"Historiallinen romaani.";toukokuu;;"Kirja viineistä, natsien varkauksista, juutalaislapsen kohtalosta, vastarintaliikkeestä ja feminismistä 1990-luvulla on nautinnollinen yhdistelmä jännitystä, romantiikkaa ja historiaa.";k2025;28.10.2024
493;Hanni;Maula;"Vintagea ja veritekoja";;Otava;;"Dekkari. Helvi Helve tutkii -sarja.";huhtikuu;;"Hyvän mielen dekkarissa taistellaan rikoksia ja antiikkiaddiktiota vastaan. Esikoisromaanin tapahtumat sijoittuvat Hauholle.";k2025;30.10.2024
494;Silja;Järventausta;"Vuorosana pihapiirissä";;Teos;;Runot.;tammikuu;;"Luonnon ja ihmiskielen vuorovaikutusta viittoilevaa runoutta.";k2025;26.10.2024
495;Hannah;Grace;"Wildfire : Kipinöitä ilmassa";;Otava;"Tuulia Vihanto";"Viihdekirjallisuus. Maple Hills -sarja.";maaliskuu;;"Kotibileissä kohtaavan parin välillä kipinöi ja kun he kohtaavat kesäleirin ohjaajina, roihu on valmis, vaikka sutinat pitääkin salata.";k2025;30.10.2024
496;Milly;Johnson;"Yhdessä pitkästä aikaa";;Bazar;"Oona Nyström";"Viihdekirjallisuus. Hyvän mielen kirjasto -sarja.";maaliskuu;;"Läikähtelevän lämminhenkinen tarina kolmesta toisistaan etääntyneestä sisaruksesta, jotka äidin kuolema tuo yhteen. Totuudet ja pitkään säilytetyt salaisuudet paljastuvat.";k2025;25.10.2024
497;Carin;Hjulström;"Yksi ruumis liikaa";;Tammi;"Nina Mäki-Kihniä";"Dekkari. Taimitarhamurhat-sarja.";huhtikuu;;"Nainen katoaa, metsässä tapahtuu outoja, ja veljenpoika saa vaivoikseen villin hevosen. Siri Ehrensvärdillä on kädet täynnä töitä Taimitarhamurhien kolmannessa osassa.";k2025;25.10.2024
498;Jojo;Moyes;"Yksinäisten sydänten talo";;Gummerus;"Laura Ekberg";Viihdekirjallisuus.;helmikuu;;"Mies karkaa nuoremman naisen kanssa ja jättää puolisonsa selviämään elämän jälleenrakentamisen kiemuroista.";k2025;1.11.2024
499;Becky;Chambers;"Ylistys kainolatvoille";;Hertta;"Kaisa Ranta";"Scifi. Munkki ja robotti -sarja.";kesäkuu;;"Hyvän mielen roadtrip-scifiä, duologian päätösosa.";k2025;1.11.2024
500;Riko;Saatsi;Yönistujat;;Gummerus;;;maaliskuu;;"Suistamolaisen evakkoperheen kokemuksia 1950-luvun Suomessa.";k2025;1.11.2024
501;Esa;"Mäkijärvi  (toim.)";"Yövartiossa : Esseitä unettomuudesta";;WSOY;;Esseet.;tammikuu;;"Kulttuurialan ammattilaiset käsittelevät esseissään unettomuutta eri näkökulmista.";k2025;28.10.2024
502;Märta;Tikkanen;"Århundradets kärlekssaga";;"Schildts & Söderströms";;Runot.;helmikuu;;"Rakastetun ja ravisuttaneen klassikon uusi painos.";k2025;5.11.2024
